date,combined_nav,swarm_alpha,swarm_beta,swarm_gamma,swarm_delta,swarm_epsilon,ew_benchmark,btc_benchmark
2022-07-19,877277.3939229393,442999.4133358283,98055.85049255266,69450.54675425704,162835.92757480088,103935.65576550039,457681.1400180027,345449.21539066744
2022-07-20,879584.1246243612,442999.4133358283,98055.85049255266,67776.40837464038,166816.7966558394,103935.65576550039,441027.4226188929,343120.0548373753
2022-07-21,881096.9848662444,442999.4133358283,98055.85049255266,69881.98004207849,166224.08523028452,103935.65576550039,448905.256464061,342128.9724013814
2022-07-22,876857.7849660605,442999.4133358283,98055.85049255266,69009.13797070622,162857.72740147298,103935.65576550039,445352.6468594401,335487.88064433174
2022-07-23,876113.4783030549,442999.4133358283,98055.85049255266,69501.60956005532,161620.9491491183,103935.65576550039,445403.18268678465,331802.90131832525
2022-07-24,878750.7311113097,442999.4133358283,98055.85049255266,69512.83261426448,164246.97890316395,103935.65576550039,453627.9650676815,333925.05871183355
2022-07-25,867403.5550057774,442999.4133358283,98055.85049255266,67752.61908827392,154660.01632362214,103935.65576550039,420085.79341142724,315500.7101670901
2022-07-26,871991.3567357385,442999.4133358283,98055.85049255266,68997.25099826121,158003.18614359596,103935.65576550039,422134.05555892695,313699.6153667248
2022-07-27,883420.8894700196,442999.4133358283,98055.85049255266,75003.94323553005,163426.02664060815,103935.65576550039,463207.34451181436,338671.7369363689
2022-07-28,893012.5963696357,442999.4133358283,98055.85049255266,82343.45081732985,165678.22595842447,103935.65576550039,493129.9655110353,352161.2409227879
2022-07-29,891382.6955529961,442999.4133358283,98055.85049255266,82262.90446190862,164128.8714972062,103935.65576550039,495458.29106066475,351581.4820731036
2022-07-30,888128.2831527777,442999.4133358283,98055.85049255266,80910.65737164558,162226.70618725076,103935.65576550039,502901.42014482926,349389.313995538
2022-07-31,884206.8875255631,442999.4133358283,98055.85049255266,78636.3303484031,160579.6375832787,103935.65576550039,502104.35023271514,344673.27085401403
2022-08-01,887031.2859344817,442999.4133358283,98055.85049255266,77818.22913090252,164222.13720969777,103935.65576550039,495614.20101410925,344338.04458313226
2022-08-02,883492.2465585796,442999.4133358283,98055.85049255266,78548.78794731632,159952.53901738196,103935.65576550039,483908.55545528646,339374.29573744675
2022-08-03,882368.6982472489,442999.4133358283,98055.85049255266,77874.20723409204,159503.57141927548,103935.65576550039,483056.99576815614,337430.4968357087
2022-08-04,884014.9054533085,442999.4133358283,98055.85049255266,77194.1237436117,161829.86211581543,103935.65576550039,487507.83570919995,334246.9290096133
2022-08-05,890874.7516250368,442999.4133358283,98055.85049255266,80735.30705056718,165148.52498058838,103935.65576550039,510332.37817082455,343970.510126777
2022-08-06,888453.1986634955,442999.4133358283,98055.85049255266,79899.96814761878,163562.31092199538,103935.65576550039,509299.6827229518,339125.60924908327
2022-08-07,890951.2228822361,442999.4133358283,98055.85049255266,79822.8807694949,166137.4225188599,103935.65576550039,514049.02350578876,342295.3018633815
2022-08-08,894026.9284865895,442999.4133358283,98055.85049255266,80411.53358311729,168624.4753095908,103935.65576550039,527444.8784225141,351653.1658596228
2022-08-09,885113.2577570656,442999.4133358283,98055.85049255266,77929.73729121688,162192.60087196736,103935.65576550039,508421.31504652643,342124.3857929079
2022-08-10,894023.8504428403,442999.4133358283,98055.85049255266,80013.53147780371,169019.39937115513,103935.65576550039,529340.7638739557,353693.658545028
2022-08-11,892372.8272473381,442999.4133358283,98055.85049255266,83095.60190193122,164286.3057515255,103935.65576550039,532346.5725947322,353839.6800047306
2022-08-12,897827.652620917,442999.4133358283,98055.85049255266,84189.1279271576,168647.60509987807,103935.65576550039,541487.9797627407,360416.3573169924
2022-08-13,898504.5747451177,442999.4133358283,98055.85049255266,84330.85226890295,169182.80288233334,103935.65576550039,541501.009130092,360730.2082615922
2022-08-14,903883.5241090031,442999.4133358283,98055.85049255266,82564.29723569124,176328.3072794305,103935.65576550039,535979.5720310742,359183.33849567146
2022-08-15,896540.1200258911,442999.4133358283,98055.85049255266,82507.90824250494,169041.29218950486,103935.65576550039,527847.3890243338,356489.960844354
2022-08-16,907920.7472503488,442999.4133358283,98055.85049255266,80686.18328350861,182243.6443729588,103935.65576550039,532548.9242908899,352743.2209602236
2022-08-17,902246.2324014558,442999.4133358283,98055.85049255266,82514.38515339879,174740.92765417558,103935.65576550039,523758.99644684914,344660.0014206946
2022-08-18,894704.3405345633,442999.4133358283,98055.85049255266,81811.68711351388,167901.73382716803,103935.65576550039,506593.0393055485,342839.5217090451
2022-08-19,874138.640322625,442999.4133358283,98055.85049255266,70415.91801390685,158731.8027148369,103935.65576550039,453402.01384898246,308350.10101716674
2022-08-20,874905.3976814107,442999.4133358283,98055.85049255266,71276.73459722663,158637.74349030273,103935.65576550039,459021.5594579374,312611.20452199184
2022-08-21,877166.5161852802,442999.4133358283,98055.85049255266,72706.10008224685,159469.496509152,103935.65576550039,473249.3642413577,318047.25865406817
2022-08-22,879761.4210368451,442999.4133358283,98055.85049255266,75518.0000490557,159252.501393908,103935.65576550039,477395.60593098786,316050.2377860814
2022-08-23,879707.9344480335,442999.4133358283,98055.85049255266,75273.47972355358,159443.53513059847,103935.65576550039,484345.92386217695,317958.1515246685
2022-08-24,878790.8055527671,442999.4133358283,98055.85049255266,75317.85171070759,158482.03424817816,103935.65576550039,481192.23602709436,315992.80421708344
2022-08-25,879007.8373487977,442999.4133358283,98055.85049255266,75577.06962066608,158439.8481342503,103935.65576550039,486167.27477670665,319033.6102486178
2022-08-26,872695.1962438043,442999.4133358283,98055.85049255266,72230.05650565289,155474.2201442701,103935.65576550039,445341.297116261,299229.4714114024
2022-08-27,872389.8640458477,442999.4133358283,98055.85049255266,71964.6821085924,155434.26234337394,103935.65576550039,448215.7323277127,296005.5760466535
2022-08-28,870664.3748083704,442999.4133358283,98055.85049255266,70239.19287111507,155434.26234337394,103935.65576550039,435925.52775624755,289729.6821718311
2022-08-29,872035.3190347699,442999.4133358283,98055.85049255266,71610.13709751461,155434.26234337394,103935.65576550039,458225.44523120846,299790.33574190363
2022-08-30,869687.6751432715,442999.4133358283,98055.85049255266,70277.4718451641,154419.28370422602,103935.65576550039,444043.7555882853,292388.09775101126
2022-08-31,869563.7102568987,442999.4133358283,98055.85049255266,70192.49096749492,154380.29969552244,103935.65576550039,444414.64349768107,296124.10670210945
2022-09-01,870475.2401752875,442999.4133358283,98055.85049255266,71104.0208858837,154380.29969552244,103935.65576550039,452707.69771814125,297266.92222345213
2022-09-02,870568.0944086876,442999.4133358283,98055.85049255266,71351.93216177038,154225.24265303576,103935.65576550039,454579.1243564794,294942.66559116944
2022-09-03,870530.620420567,442999.4133358283,98055.85049255266,71077.72652989806,154461.97429678746,103935.65576550039,460297.7109068687,292909.1537815541
2022-09-04,870796.4382242901,442999.4133358283,98055.85049255266,70985.45205900325,154820.06657140554,103935.65576550039,465366.3431694457,295192.88094902405
2022-09-05,874964.0208035302,442999.4133358283,98055.85049255266,74598.82236626229,155374.27884338662,103935.65576550039,473081.82099118154,292617.9474133799
2022-09-06,867518.59117187,442999.4133358283,98055.85049255266,71113.84987982443,151413.82169816425,103935.65576550039,437669.6746515184,278222.11228464654
2022-09-07,870223.7847380106,442999.4133358283,98055.85049255266,73870.08207118363,151362.78307294566,103935.65576550039,460032.6479833498,284907.59895012813
2022-09-08,870566.0535174592,442999.4133358283,98055.85049255266,73409.30882344261,152165.82510013535,103935.65576550039,466387.20268032217,285491.1367036491
2022-09-09,874860.2087313626,442999.4133358283,98055.85049255266,75487.4156142887,154381.87352319257,103935.65576550039,493624.50120397366,315787.9933984569
2022-09-10,875183.5124878047,442999.4133358283,98055.85049255266,76564.557347546,153628.03554637736,103935.65576550039,499139.2319861173,320209.77243282436
2022-09-11,874110.754019785,442999.4133358283,98055.85049255266,75416.94641226031,153702.88801364336,103935.65576550039,495118.70052271825,321520.07127993414
2022-09-12,874176.6270416472,442999.4133358283,98055.85049255266,74660.66312881176,154525.04431895408,103935.65576550039,492400.9004963734,330399.37027884915
2022-09-13,865010.6099647133,442999.4133358283,98055.85049255266,70923.90137498891,149095.788995843,103935.65576550039,456717.4807952557,299771.32583634387
2022-09-14,867872.0166303059,442999.4133358283,98055.85049255266,72688.7321086094,150192.36492781516,103935.65576550039,466687.96200480324,298949.89022068004
2022-09-15,863789.3668264453,442999.4133358283,98055.85049255266,69703.89674092979,149094.55049163412,103935.65576550039,448414.46724637714,290976.1723526309
2022-09-16,864358.5107915465,442999.4133358283,98055.85049255266,69287.60878991801,150079.9824077472,103935.65576550039,453058.07036507095,292030.31344348646
2022-09-17,864461.2368351466,442999.4133358283,98055.85049255266,69841.93296723872,149628.3842740265,103935.65576550039,465350.5118811066,297273.35501395277
2022-09-18,859315.7115905703,442999.4133358283,98055.85049255266,66605.54773407047,147719.24426261848,103935.65576550039,428470.69616482675,286815.54153530946
2022-09-19,859246.500886251,442999.4133358283,98055.85049255266,66576.17857567717,147679.40271669236,103935.65576550039,436856.0249222722,288656.15616969153
2022-09-20,859246.500886251,442999.4133358283,98055.85049255266,66576.17857567717,147679.40271669236,103935.65576550039,433417.9915034324,279006.68195295765
2022-09-21,859246.500886251,442999.4133358283,98055.85049255266,66576.17857567717,147679.40271669236,103935.65576550039,420486.6599591414,273935.0179984718
2022-09-22,859246.500886251,442999.4133358283,98055.85049255266,66576.17857567717,147679.40271669236,103935.65576550039,445435.73918808333,286727.58826967666
2022-09-23,859246.500886251,442999.4133358283,98055.85049255266,66576.17857567717,147679.40271669236,103935.65576550039,451521.9838501627,285015.6294453052
2022-09-24,858262.3548238287,442999.4133358283,97071.70443013051,66576.17857567717,147679.40271669236,103935.65576550039,445303.1966286475,279689.36545065045
2022-09-25,858460.4447855442,442999.4133358283,97269.7943918459,66576.17857567717,147679.40271669236,103935.65576550039,441940.32903033367,277696.75811157207
2022-09-26,857185.0864578399,442999.4133358283,95994.43606414176,66576.17857567717,147679.40271669236,103935.65576550039,445377.1083007071,283908.41062117164
2022-09-27,857159.6212183805,442999.4133358283,95968.97082468228,66576.17857567717,147679.40271669236,103935.65576550039,442329.94261477125,282252.38534290117
2022-09-28,857159.6212183805,442999.4133358283,95968.97082468228,66576.17857567717,147679.40271669236,103935.65576550039,441403.48020652507,286922.1008541836
2022-09-29,857159.6212183805,442999.4133358283,95968.97082468228,66576.17857567717,147679.40271669236,103935.65576550039,449628.62734719575,289083.3165362018
2022-09-30,856864.0748902394,442999.4133358283,95673.42449654106,66576.17857567717,147679.40271669236,103935.65576550039,446869.65509412874,286996.95776606194
2022-10-01,856840.2324293498,442999.4133358283,95649.5820356515,66576.17857567717,147679.40271669236,103935.65576550039,443657.47719307925,285229.151935372
2022-10-02,856840.2324293498,442999.4133358283,95649.5820356515,66576.17857567717,147679.40271669236,103935.65576550039,432306.5820837482,281271.110748926
2022-10-03,856840.2324293498,442999.4133358283,95649.5820356515,66576.17857567717,147679.40271669236,103935.65576550039,442874.0332747422,289829.6067740456
2022-10-04,856840.2324293498,442999.4133358283,95649.5820356515,66576.17857567717,147679.40271669236,103935.65576550039,455975.2193237961,300364.1233465943
2022-10-05,857270.959031607,442999.4133358283,96080.30863790883,66576.17857567717,147679.40271669236,103935.65576550039,453916.89843353047,297762.8240238762
2022-10-06,856541.887909929,442999.4133358283,95251.69259857564,66675.72349333245,147679.40271669236,103935.65576550039,449375.63427040254,294731.04697631794
2022-10-07,859211.4260719887,442999.4133358283,97505.95561360335,67090.99864036411,147679.40271669236,103935.65576550039,446646.163285359,288696.33947537414
2022-10-08,858628.0602581624,442999.4133358283,96180.18958979486,67833.3988503466,147679.40271669236,103935.65576550039,444175.05934662296,286772.1562576736
2022-10-09,861799.5644591739,442999.4133358283,98684.2461995053,68500.84644164765,147679.40271669236,103935.65576550039,448154.0578609729,287213.1341427927
2022-10-10,855914.1501081465,442999.4133358283,94042.07404118139,67257.60424894404,147679.40271669236,103935.65576550039,430518.6550677905,282709.3153945979
2022-10-11,851208.9457648739,442999.4133358283,91673.79895372978,64920.6749931232,147679.40271669236,103935.65576550039,424423.4828317139,281379.08355091466
2022-10-12,851419.4197581513,442999.4133358283,91841.3310624162,64963.6168777142,147679.40271669236,103935.65576550039,425293.2347481029,282945.0497621777
2022-10-13,849980.0548484048,442999.4133358283,91280.46294234147,64085.12008804227,147679.40271669236,103935.65576550039,419002.5351495626,286274.9563605116
2022-10-14,850550.1521632804,442999.4133358283,91874.70607682595,64060.974268433405,147679.40271669236,103935.65576550039,416786.6831616651,283361.7099684092
2022-10-15,848846.8186963312,442999.4133358283,91313.26842679355,62919.07845151662,147679.40271669236,103935.65576550039,415897.2420134011,281618.59682233114
2022-10-16,848490.9048420442,442999.4133358283,90983.43076128994,62893.002262733346,147679.40271669236,103935.65576550039,422116.63660400163,284579.2670152535
