nav,nav_west,nav_east,cash_west,cash_east,pnl_pct,pos_NVDA,pos_QQQ,pos_IBIT,pos_XLE,pos_600519.SS,pos_601899.SS,pos_300750.SZ,date,risk_prob,action,event,scout_action_QQQ,scout_expl_QQQ,scout_action_XLE,scout_expl_XLE,scout_action_NVDA,scout_expl_NVDA,scout_action_601899.SS,scout_expl_601899.SS,scout_action_300750.SZ,scout_expl_300750.SZ,scout_action_600519.SS,scout_expl_600519.SS,veto_log
14576016.6,8777810.67,5798205.93,3417489.67,-3.19,0.0,17329.178961439615,4402.772695381785,0.0,46800.84443097126,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-08,55.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
14696022.1,8760200.95,5935821.15,3404309.34,-3.19,0.0,17529.964614290322,4425.986588462913,0.0,46462.44259497279,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-11,59.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
14775224.57,8892123.06,5883101.51,3499206.19,-3.19,0.0,16648.775990903214,4376.4507781144775,0.0,46646.858527620905,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-12,58.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
14836270.4,8891215.44,5945054.95,3433350.71,-3.19,0.0,16794.671505684124,4483.145682507393,0.0,46790.46724764112,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-13,55.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
14954874.93,8857188.15,6097686.78,3383961.08,-3.19,0.0,17254.339377113163,4523.897119024952,0.0,46585.05430736711,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-14,58.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15058111.25,8837809.2,6220302.04,3349233.25,-3.19,0.0,17281.463710591364,4590.703283774243,0.0,46669.944997624756,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-15,59.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15098815.03,8874158.83,6224656.19,3374959.26,-3.19,0.0,17183.51672274786,4557.853389122956,0.0,46603.49078037943,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-18,58.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15061760.88,8918129.72,6143631.17,3413031.96,-3.19,0.0,17094.69149023822,4543.188547501675,0.0,46056.483999898286,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-19,58.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15107713.24,8955304.11,6152409.14,3418667.09,-3.19,0.0,17101.984408702145,4508.007370166836,0.0,46266.882178273365,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-20,57.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15171086.34,8994837.77,6176248.57,3377281.15,-3.19,0.0,17804.417909148648,4489.140941733466,0.0,45933.722639094645,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-21,57.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15143920.62,9043469.42,6100451.2,3357461.09,-3.19,0.0,17887.39846509624,4501.974453393295,0.0,46078.297865704786,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-22,54.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15233251.42,9067681.93,6165569.5,3313677.01,-3.19,0.0,18079.095284440235,4562.089831358165,0.0,46056.8643247291,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-25,55.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15171193.25,9001366.2,6169827.05,3264263.19,-3.19,0.0,18471.742498388972,4573.2531320870685,0.0,46243.138731021405,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-26,54.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15172278.65,8984264.25,6188014.39,3207487.33,-3.19,0.0,19045.32379774176,4589.684885439622,0.0,46191.7988377223,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-27,53.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15289015.36,9004518.46,6284496.9,3185382.65,-3.19,0.0,19197.807634072313,4629.792269014827,0.0,45982.15847783594,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-28,55.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15471279.42,9004477.71,6466801.71,3106546.5,-3.19,0.0,19497.236483720102,4689.910474080241,0.0,46549.34414171202,856.9032411376027,251064.23542714407,5833.568957373432,2024-03-29,54.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15560343.98,9024284.38,6536059.6,3081902.85,-3.19,0.0,19708.22160128229,4714.904869713061,0.0,46427.703977537225,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-01,54.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15577322.92,9017523.75,6559799.18,3045460.29,-3.19,0.0,20087.858990774963,4764.797372706365,0.0,46002.234906544116,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-02,53.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15711072.79,9026656.11,6684416.68,2995800.92,-3.19,0.0,20441.670128015758,4805.14175474703,0.0,46012.80664496082,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-03,54.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15615050.24,8930633.56,6684416.68,2944824.46,-3.19,0.0,21058.709726856534,4841.347108431641,0.0,45626.45112578469,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-04,54.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15706226.3,9021809.62,6684416.68,2993518.91,-3.19,0.0,20867.824015429727,4809.30671110102,0.0,45238.24211961351,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-05,54.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15569153.62,8990888.88,6578264.74,2999222.05,-3.19,0.0,21155.45854101869,4771.6163673380215,0.0,44926.09346663722,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-08,54.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15474082.59,8961555.43,6512527.16,3002076.3,-3.19,0.0,21595.57373551376,4724.414191795684,0.0,44495.772527740926,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-09,54.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15705596.44,8986089.1,6719507.34,2953404.12,-3.19,0.0,21750.693783715196,4794.512728000314,0.0,44597.478268518054,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-10,54.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15814316.7,9095568.3,6718748.4,2978078.41,-3.19,0.0,21368.441724862492,4769.196167531362,0.0,45053.6862874546,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-11,49.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15757038.09,8976247.87,6780790.22,2848727.16,-3.19,0.0,22088.640999037572,4845.958838205329,0.0,45768.14338060828,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-12,49.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15750980.39,8873830.27,6877150.12,2736440.12,-3.19,0.0,22726.2403686025,4928.501139020816,0.0,46260.389926263044,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-15,49.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15637313.51,8887905.21,6749408.3,2764100.68,-3.19,0.0,22363.57549248812,4913.511600736885,0.0,46493.23849292218,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-16,48.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15555147.25,8780783.77,6774363.47,2687534.68,-3.19,0.0,23129.769203341315,4945.371258719023,0.0,46463.8940812468,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-17,49.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15646208.13,8777144.53,6869063.61,2636707.45,-3.19,0.0,23145.654912902264,5009.107036626004,0.0,46976.41396489573,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-18,48.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15424797.25,8562729.44,6862067.81,2495177.75,-3.19,0.0,25292.15939255311,5054.989780577902,0.0,46061.58022445186,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-19,48.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15364161.89,8680741.62,6683420.27,2651010.27,-3.19,0.0,23955.72550844665,4986.75263192398,0.0,45585.86209539232,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-22,49.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15302542.16,8792414.65,6510127.51,2811138.96,-3.19,0.0,22823.099363485824,4883.729492652773,0.0,45065.533777074146,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-23,50.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15368020.88,8738068.91,6629951.97,2747908.07,-3.19,0.0,23574.491219504875,4881.266871969226,0.0,45161.71743787129,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-24,50.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15422715.69,8807052.79,6615662.9,2812204.43,-3.19,0.0,22685.193800379213,4912.645107471769,0.0,45071.17036944329,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-25,50.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15803390.46,8935596.9,6867793.56,2815879.68,-3.19,0.0,21709.71168010348,4948.28595144391,0.0,46542.12372152817,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-26,50.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15736812.07,8958765.15,6778046.92,2887970.89,-3.19,0.0,21416.68250118475,4895.482841238908,0.0,46018.43783624253,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-29,51.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15583206.71,8827774.56,6755432.15,2836147.84,-3.19,0.0,21414.686611090896,4934.3375417646075,0.0,46824.88310455901,856.9032411376027,251064.23542714407,5833.568957373432,2024-04-30,51.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15463276.08,8707843.93,6755432.15,2779386.45,-3.19,0.0,21997.573399993926,4923.394793666796,0.0,47121.453279262896,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-01,51.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15562267.95,8806835.8,6755432.15,2851191.71,-3.19,0.0,21334.93196761403,4888.834958722256,0.0,47111.64684040727,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-02,52.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15667336.45,8911904.3,6755432.15,2917917.02,-3.19,0.0,20689.697539043802,4827.158172228378,0.0,47501.45037020954,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-03,52.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15822834.7,9020273.74,6802560.96,2974324.57,-3.19,0.0,20031.415441663674,4817.005769839602,0.0,47695.98760317481,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-06,52.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15779675.44,8986753.49,6792921.95,2965614.3,-3.19,0.0,20190.11361263159,4800.35585225621,0.0,47731.99433288297,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-07,52.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15747567.19,8980150.04,6767417.15,2983378.73,-3.19,0.0,20068.903155620654,4786.900688574904,0.0,47710.04343456762,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-08,53.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15838204.21,8979440.51,6858763.71,2959871.78,-3.19,0.0,20477.1092202963,4800.458254960261,0.0,47290.570584466564,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-09,53.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15935437.63,8995862.6,6939575.03,2930557.98,-3.19,0.0,20377.872426139395,4829.785611284949,0.0,47862.66152902945,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-10,52.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15880938.96,9005657.11,6875281.85,2944017.95,-3.19,0.0,20240.1403530837,4822.642583745681,0.0,47910.22636083,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-13,52.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15986245.9,9041325.65,6944920.24,2934619.9,-3.19,0.0,20181.59508740862,4827.523688378168,0.0,48194.34539446423,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-14,52.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16036611.13,9145448.46,6891162.68,3013753.96,-3.19,0.0,19621.284602198666,4768.417209010391,0.0,48200.95867316134,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-15,52.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16027402.23,9129793.72,6897608.51,3010492.45,-3.19,0.0,19596.9153275768,4769.696913236777,0.0,48313.57898476863,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-16,52.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16169674.36,9121801.84,7047872.52,2947438.23,-3.19,0.0,20371.433300060162,4796.840901454531,0.0,47849.93564463129,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-17,52.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16381575.28,9169507.16,7212068.12,2866136.23,-3.19,0.0,20524.734559155426,4839.713538107024,0.0,48913.82532209314,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-20,50.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16175880.37,9175501.05,7000379.32,2906370.55,-3.19,0.0,20375.65496983774,4791.250961491974,0.0,48819.400611283236,856.9032411376027,251064.23542714407,5833.568957373432,2024-05-21,49.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
